1;Grande guivre des sables;vf;Amonkhet;nm;;Remi
1;Haze of pollen;vo;Amonkhet;nm;;Remi
1;Vitaliste naga;vf;Amonkhet;nm;;Remi
1;Koudou hargneux;vf;Amonkhet;nm;;Remi
1;Ornery kudu;vo;Amonkhet;nm;;Remi
1;Guepard bondissant;vf;Amonkhet;nm;;Remi
1;Pouncing cheetah;vo;Amonkhet;nm;;Remi
1;Shefet monitor;vo;Amonkhet;nm;;Remi
1;Emprise arachnide;vf;Amonkhet;nm;;Remi
1;Evolving wild;vo;Amonkhet;nm;;Remi
1;Sunscorched desert;vo;Amonkhet;nm;;Remi
3;Sanctuaire rakaiste;vf;Apocalypse;nm;;Remi
1;Soul link;vo;Apocalypse;nm;;Remi
1;Zombies necrophages;vf;Aquilon;nm;;Remi
1;Shamane de l'hurloon;vf;Aquilon;nm;;Remi
3;Portiers spectraux;vf;Avacyn restored;nm;;Remi
2;Lancier de hanweir;vf;Avacyn restored;nm;;Remi
1;Pelerin de prochelande;vf;Avacyn restored;nm;;Remi
1;Seraphine de l'aube;vf;Avacyn restored;nm;;Remi
1;Cursebreak;vo;Avacyn restored;nm;;Remi
4;Galvanic alchemist;vo;Avacyn restored;nm;;Remi
4;Trappeurs de geists;vf;Avacyn restored;nm;;Remi
3;Corbeau des brumes;vf;Avacyn restored;nm;;Remi
3;Mist raven;vo;Avacyn restored;nm;;Remi
3;Ghostform;vo;Avacyn restored;nm;;Remi
3;Dreadwaters;vo;Avacyn restored;nm;;Remi
3;Thraben valiant;vo;Avacyn restored;nm;;Remi
3;Zealous strike;vo;Avacyn restored;nm;;Remi
3;Moonlight geist;vo;Avacyn restored;nm;;Remi
3;Appel au service;vf;Avacyn restored;nm;;Remi
3;Sanctificatrice de la cathedrale;vf;Avacyn restored;nm;;Remi
3;Joint assault;vo;Avacyn restored;nm;;Remi
2;Scroll of griselbrand;vo;Avacyn restored;nm;;Remi
2;Hanweir lancer;vo;Avacyn restored;nm;;Remi
2;Bannieres deployees;vf;Avacyn restored;nm;;Remi
2;Eclair foudroyant;vf;Avacyn restored;nm;;Remi
2;Raging poltergeist;vo;Avacyn restored;nm;;Remi
2;Battle hymn;vo;Avacyn restored;nm;;Remi
2;Hymne de bataille;vf;Avacyn restored;nm;;Remi
2;Dessein malveillant;vf;Avacyn restored;nm;;Remi
2;Revolte des chaumiers;vf;Avacyn restored;nm;;Remi
2;Thatcher revolt;vo;Avacyn restored;nm;;Remi
2;Vitesse stupefiante;vf;Avacyn restored;nm;;Remi
2;Uncanny speed;vo;Avacyn restored;nm;;Remi
2;Forme fantome;vf;Avacyn restored;nm;;Remi
2;Drakon desquame;vf;Avacyn restored;nm;;Remi
2;Scrapskin drake;vo;Avacyn restored;nm;;Remi
2;Midvast protector;vo;Avacyn restored;nm;;Remi
2;Farbog explorer;vo;Avacyn restored;nm;;Remi
2;Vaillante de thraben;vf;Avacyn restored;nm;;Remi
2;Leap of faith;vo;Avacyn restored;nm;;Remi
2;Seraph of dawn;vo;Avacyn restored;nm;;Remi
2;Malediction brisee;vf;Avacyn restored;nm;;Remi
2;Inquisiteur de la lande;vf;Avacyn restored;nm;;Remi
2;Spectral gateguards;vo;Avacyn restored;nm;;Remi
2;Angelic wall;vo;Avacyn restored;nm;;Remi
2;Call to serve;vo;Avacyn restored;nm;;Remi
2;Borderland ranger;vo;Avacyn restored;nm;;Remi
2;Fin naturelle;vf;Avacyn restored;nm;;Remi
2;Terrifying presence;vo;Avacyn restored;nm;;Remi
2;Nettle swine;vo;Avacyn restored;nm;;Remi
2;Goule bouchere;vf;Avacyn restored;nm;;Remi
2;Executeur mort-vivant;vf;Avacyn restored;nm;;Remi
2;Unhallowed pact;vo;Avacyn restored;nm;;Remi
2;Fielleux de la cage aux ames;vf;Avacyn restored;nm;;Remi
2;Mental agony;vo;Avacyn restored;nm;;Remi
1;Prouesse d'eclairs;vf;Avacyn restored;nm;;Remi
1;Gang de diables;vf;Avacyn restored;nm;;Remi
1;Gang of devils;vf;Avacyn restored;nm;;Remi
1;Stern mentor;vo;Avacyn restored;nm;;Remi
1;Chercheur de verrou;vf;Avacyn restored;nm;;Remi
1;Commander's authority;vo;Avacyn restored;nm;;Remi
1;Devout chaplain;vo;Avacyn restored;nm;;Remi
1;Frappe de bannissement;vf;Avacyn restored;nm;;Remi
1;Defy death;vo;Avacyn restored;nm;;Remi
1;Holy justiciar;vo;Avacyn restored;nm;;Remi
1;Emancipation angel;vo;Avacyn restored;nm;;Remi
1;Wolfir avenger;vo;Avacyn restored;nm;;Remi
1;Veuve obscure;vf;Avacyn restored;nm;;Remi
1;Eaten by spiders;vo;Avacyn restored;nm;;Remi
1;Passage de charmille;vf;Avacyn restored;nm;;Remi
1;Blessings of nature;vo;Avacyn restored;nm;;Remi
1;Fragilite humaine;vf;Avacyn restored;nm;;Remi
1;Demonic taskmaster;vo;Avacyn restored;nm;;Remi
1;Maalfeld twins;vo;Avacyn restored;nm;;Remi
1;Triomphe de la cruaute;vf;Avacyn restored;nm;;Remi
1;Chauves-souris de moelle;vf;Avacyn restored;nm;;Remi
1;Echange sanglant;vf;Avacyn restored;nm;;Remi
1;Trident du persecuteur;vf;Avacyn restored;nm;;Remi
1;Vigile hante;vf;Avacyn restored;nm;;Remi
1;Urne du repos sans fin;vf;Avacyn restored;nm;;Remi
1;Angel's tomb;vo;Avacyn restored;nm;;Remi
1;Bracelets a lames;vf;Avacyn restored;nm;;Remi
1;Vanguard's shield;vo;Avacyn restored;nm;;Remi
1;Scroll of avacyn;vo;Avacyn restored;nm;;Remi
1;Parchemin de griselbrand;vf;Avacyn restored;nm;;Remi
1;Vigilant de somberwald;vf;Avacyn restored;nm;;Remi
1;Prophete fou;vf;Avacyn restored;nm;;Remi
1;Kruin striker;vo;Avacyn restored;nm;;Remi
1;Banners raised;vo;Avacyn restored;nm;;Remi
1;Poltergeist enrage;vf;Avacyn restored;nm;;Remi
1;Enjeu a risque;vf;Avacyn restored;nm;;Remi
1;Dangerous wager;vo;Avacyn restored;nm;;Remi
1;Demolition;vf;Avacyn restored;nm;;Remi
1;Demolish;vo;Avacyn restored;nm;;Remi
1;Pilier de flammes;vf;Avacyn restored;nm;;Remi
1;Cathare fervent;vf;Avacyn restored;nm;;Remi
1;Elgaud shieldmate;vo;Avacyn restored;nm;;Remi
1;Skaab de havengul;vf;Avacyn restored;nm;;Remi
1;Attrape-geist;vf;Avacyn restored;nm;;Remi
1;Avant-garde gryff;vf;Avacyn restored;nm;;Remi
1;Gryff vanguard;vo;Avacyn restored;nm;;Remi
1;Fleeting distraction;vo;Avacyn restored;nm;;Remi
1;Distraction fugace;vf;Avacyn restored;nm;;Remi
1;Crippling chill;vo;Avacyn restored;nm;;Remi
1;Refroidissement paralysant;vf;Avacyn restored;nm;;Remi
1;A malin, malin et demi;vf;Avacyn restored;nm;;Remi
1;Outwit;vo;Avacyn restored;nm;;Remi
1;Wingcrafter;vo;Avacyn restored;nm;;Remi
1;Spectral prison;vo;Avacyn restored;nm;;Remi
1;Amass the components;vo;Avacyn restored;nm;;Remi
1;Alchemist's apprentice;vo;Avacyn restored;nm;;Remi
1;Alchimiste galvanique;vf;Avacyn restored;nm;;Remi
1;Voice of the provinces;vo;Avacyn restored;nm;;Remi
1;Changenuage;vf;Avacyn restored;nm;;Remi
1;Duelliste de minuit;vf;Avacyn restored;nm;;Remi
1;Exploratrice de farbog;vf;Avacyn restored;nm;;Remi
1;Moorland inquisitor;vo;Avacyn restored;nm;;Remi
1;Coup vertueux;vf;Avacyn restored;nm;;Remi
1;Righteous blow;vo;Avacyn restored;nm;;Remi
1;Geist du clair de lune;vf;Avacyn restored;nm;;Remi
1;Cathedral sanctifier;vo;Avacyn restored;nm;;Remi
1;Croissance abondante;vf;Avacyn restored;nm;;Remi
1;Fouille de repaire;vf;Avacyn restored;nm;;Remi
1;Geist du bois sauvage;vf;Avacyn restored;nm;;Remi
1;Loup vagabond;vf;Avacyn restored;nm;;Remi
1;Flowering lumberknot;vo;Avacyn restored;nm;;Remi
1;Pathbreaker wurm;vo;Avacyn restored;nm;;Remi
1;Grounded;vo;Avacyn restored;nm;;Remi
1;Snare the skies;vo;Avacyn restored;nm;;Remi
1;Sheltering word;vo;Avacyn restored;nm;;Remi
1;Mot de protection;vf;Avacyn restored;nm;;Remi
1;Trusted forcemage;vo;Avacyn restored;nm;;Remi
1;Mageforce indefectible;vf;Avacyn restored;nm;;Remi
1;Diregraf escort;vo;Avacyn restored;nm;;Remi
1;Escorte du diregraf;vf;Avacyn restored;nm;;Remi
1;Timberland guide;vo;Avacyn restored;nm;;Remi
1;Guide des terrains boises;vf;Avacyn restored;nm;;Remi
1;Presence terrifiante;vf;Avacyn restored;nm;;Remi
1;Cochon des orties;vf;Avacyn restored;nm;;Remi
1;Necrobite;vo;Avacyn restored;nm;;Remi
1;Cocher des morts;vf;Avacyn restored;nm;;Remi
1;Predator's gambit;vo;Avacyn restored;nm;;Remi
1;Renegade demon;vo;Avacyn restored;nm;;Remi
1;Pacte maudit;vf;Avacyn restored;nm;;Remi
1;Tombes musicales;vf;Avacyn restored;nm;;Remi
1;Essence harvest;vo;Avacyn restored;nm;;Remi
1;Recolte d'essence;vf;Avacyn restored;nm;;Remi
1;Polluted dead;vo;Avacyn restored;nm;;Remi
1;Mort pollue;vf;Avacyn restored;nm;;Remi
1;Soulcage fiend;vo;Avacyn restored;nm;;Remi
1;Hunted ghoul;vo;Avacyn restored;nm;;Remi
1;Vent mortel;vf;Avacyn restored;nm;;Remi
1;Angoisse mentale;vf;Avacyn restored;nm;;Remi
1;Seraph sanctuary;vo;Avacyn restored;nm;;Remi
2;Serpent des flots dechaines;vf;Born of the gods;nm;;Remi
2;Cryptisme;vf;Born of the gods;nm;;Remi
1;Pinacle de rage;vf;Born of the gods;nm;;Remi
1;General favori des dieux;vf;Born of the gods;nm;;Remi
1;Malice et confusion;vf;Born of the gods;nm;;Remi
1;Araignee pilleuse de tombes;vf;Born of the gods;nm;;Remi
1;Recolter ce qui a ete seme;vf;Born of the gods;nm;;Remi
1;Eclair de keranos;vf;Born of the gods;nm;;Remi
1;Fetard temeraire;vf;Born of the gods;nm;;Remi
1;Chassesoleil impetueux;vf;Born of the gods;nm;;Remi
1;Orage revelateur;vf;Born of the gods;nm;;Remi
1;Relever le defi;vf;Born of the gods;nm;;Remi
1;Helice de retractation;vf;Born of the gods;nm;;Remi
1;Triton de nyx;vf;Born of the gods;nm;;Remi
1;Divination;vf;Born of the gods;nm;;Remi
1;Tenir en respect;vf;Born of the gods;nm;;Remi
1;Traquereve griffon;vf;Born of the gods;nm;;Remi
1;Compagnon bouclier ne de nyx;vf;Born of the gods;nm;;Remi
1;Pegase loyal;vf;Born of the gods;nm;;Remi
1;Grand cerf;vf;Born of the gods;nm;;Remi
1;Brise-etoile setessienne;vf;Born of the gods;nm;;Remi
1;Blaireau chargeur;vf;Born of the gods;nm;;Remi
1;Louve nee de nyx;vf;Born of the gods;nm;;Remi
1;Marque du sacrifice;vf;Born of the gods;nm;;Remi
1;Revendication d'erebos;vf;Born of the gods;nm;;Remi
1;Mort par asphyxie;vf;Born of the gods;nm;;Remi
1;En plein dans l'oeil;vf;Born of the gods;nm;;Remi
1;Chantre de guerre de mogis;vf;Born of the gods;nm;;Remi
1;Transformation sinistre;vf;Born of the gods;nm;;Remi
1;Bagarreur fangepeau;vf;Born of the gods;nm;;Remi
4;Boucher de kragma;vf;Born of the gods;nm;;Remi
1;Invalidation;vf;Born of the gods;nm;;Remi
2;Une bonne tranche;vf;Carnage;exc;;Remi
1;Menace;vf;Carnage;nm;;Remi
1;Chaine de plasma;vf;Carnage;excellent;;Remi
1;Complication;vf;Carnage;nm;;Remi
1;Mort // Enterre;vf;Chaos planaire;nm;;Remi
5;Nimbe de poussiere;vf;Chaos planaire;nm;;Remi
5;Sceau de primordium;vf;Chaos planaire;nm;;Remi
5;Charme de minuit;vf;Chaos planaire;nm;;Remi
4;Slivoide synchronise;vf;Chaos planaire;nm;;Remi
4;Avemain gardefaille;vf;Chaos planaire;nm;;Remi
4;Charme d'evolution;vf;Chaos planaire;nm;;Remi
4;Boa des fondriere;vf;Chaos planaire;nm;;Remi
4;Du berceau au tombeau;vf;Chaos planaire;nm;;Remi
4;Orateur de peste;vf;Chaos planaire;nm;;Remi
4;Trappeur rajhi;vf;Chaos planaire;nm;;Remi
3;Slivoide belier;vf;Chaos planaire;nm;;Remi
3;Slivoide cracheur;vf;Chaos planaire;nm;;Remi
2;Charme de fureur;vf;Chaos planaire;nm;;Remi
2;Maraudeurs keldes;vf;Chaos planaire;nm;;Remi
2;Bizarrerie voilee;vf;Chaos planaire;nm;;Remi
2;As de revasion;vf;Chaos planaire;nm;;Remi
2;Charme de l'aube;vf;Chaos planaire;nm;;Remi
2;Mycoderme bleme;vf;Chaos planaire;nm;;Remi
2;Garde d'essence;vf;Chaos planaire;nm;;Remi
2;Drakon de l'ouktabi;vf;Chaos planaire;nm;;Remi
2;Feuillage de soins;vf;Chaos planaire;nm;;Remi
1;Rayonnement venarian;vf;Chaos planaire;nm;;Remi
1;Pongidification;vf;Chaos planaire;nm;;Remi
1;Riftsweeper;vo;Chaos planaire;nm;;Remi
1;Guivre des failles devastatrice;vf;Chaos planaire;nm;;Remi
1;Sens a vif;vf;Chaos planaire;nm;;Remi
1;Guide spirituel simiesque;vf;Chaos planaire;nm;;Remi
1;Gobelin au fouet de meduse;vf;Chaos planaire;nm;;Remi
1;Pensees melancoliques;vf;Chaos planaire;nm;;Remi
1;Acide de realite;vf;Chaos planaire;nm;;Remi
1;Thaumaturge ondin;vf;Chaos planaire;nm;;Remi
1;Phantasme arachneen;vf;Chaos planaire;nm;;Remi
1;Entite aquamorphe;vf;Chaos planaire;nm;;Remi
1;Plasma primordial;vf;Chaos planaire;nm;;Remi
1;Mort revere;vf;Chaos planaire;nm;;Remi
1;Reclus des plaines salines;vf;Chaos planaire;nm;;Remi
1;Slivoide a cataplasme;vf;Chaos planaire;nm;;Remi
1;Ombre de trokair;vf;Chaos planaire;nm;;Remi
1;Tacticien fantome;vf;Chaos planaire;nm;;Remi
1;Thallide vitaspore;vf;Chaos planaire;nm;;Remi
1;Slivoide instinctif;vf;Chaos planaire;nm;;Remi
1;Guepe de poussiere geante;vf;Chaos planaire;nm;;Remi
1;Voeu d'utopie;vf;Chaos planaire;nm;;Remi
1;Liaison vampirique;vf;Chaos planaire;nm;;Remi
1;Aneantir les espoirs;vf;Chaos planaire;nm;;Remi
1;Melancolie;vf;Chaos planaire;nm;;Remi
1;Larve mortelle;vf;Chaos planaire;nm;;Remi
1;Avaleurs de cerveau;vf;Chaos planaire;nm;;Remi
3;Bombe a sortileges d'horizon;vf;Cicatrices de Mirrodin;nm;;Remi
2;Reproduction morioke;vf;Cicatrices de Mirrodin;nm;;Remi
1;Trigone d'infestation;vf;Cicatrices de Mirrodin;nm;;Remi
5;Dispersion;vf;Cicatrices de Mirrodin;nm;;Remi
2;Reproduction neuroke;vf;Cicatrices de Mirrodin;nm;;Remi
2;Fracasser;vf;Cicatrices de Mirrodin;nm;;Remi
2;Enjambemer a plaques;vf;Cicatrices de Mirrodin;nm;;Remi
2;Certarque vedalken;vf;Cicatrices de Mirrodin;nm;;Remi
2;Arrestation;vf;Cicatrices de Mirrodin;nm;;Remi
2;Gardeciel de kemba;vf;Cicatrices de Mirrodin;nm;;Remi
2;Pillard moriok;vf;Cicatrices de Mirrodin;nm;;Remi
2;Larve a phlyctene;vf;Cicatrices de Mirrodin;nm;;Remi
1;Drakon de nappenoire;vf;Cicatrices de Mirrodin;nm;;Remi
1;Renes de la volition;vf;Cicatrices de Mirrodin;nm;;Remi
1;Flotteur a necrogene;vf;Cicatrices de Mirrodin;nm;;Remi
1;Ecorcheur de peau;vf;Cicatrices de Mirrodin;nm;;Remi
1;Bouclier de l'accordeur;vf;Cicatrices de Mirrodin;nm;;Remi
1;Aimant de culbute;vf;Cicatrices de Mirrodin;nm;;Remi
1;Vipere vectorielle;vf;Cicatrices de Mirrodin;nm;;Remi
1;Bombe a sortileges de panique;vf;Cicatrices de Mirrodin;nm;;Remi
1;Bombe a sortileges d'annihilation;vf;Cicatrices de Mirrodin;nm;;Remi
1;Fusion de terrain;vf;Cicatrices de Mirrodin;nm;;Remi
1;Invisimancien neurok;vf;Cicatrices de Mirrodin;nm;;Remi
1;Progression reguliere;vf;Cicatrices de Mirrodin;nm;;Remi
1;Deviation;vf;Cicatrices de Mirrodin;nm;;Remi
1;Distraction eblouissante;vf;Cicatrices de Mirrodin;nm;;Remi
1;Shikari lancesoleil;vf;Cicatrices de Mirrodin;nm;;Remi
1;Voyageur loxodon;vf;Cicatrices de Mirrodin;nm;;Remi
1;Puissance insoumise;vf;Cicatrices de Mirrodin;nm;;Remi
1;Perforation d'aile;vf;Cicatrices de Mirrodin;nm;;Remi
1;Porteur de kystes;vf;Cicatrices de Mirrodin;nm;;Remi
1;Frappe souillee;vf;Cicatrices de Mirrodin;nm;;Remi
1;Cracheuse de fumee;vf;Cicatrices de Mirrodin;nm;;Remi
1;Emprise des tenebres;vf;Cicatrices de Mirrodin;nm;;Remi
1;Avant-poste du vide rayonnant;vf;Cicatrices de Mirrodin;nm;;Remi
1;Rayon de commandement;vf;Cinquieme edition;nm;;Remi
1;Resurrection;vo;Cinquieme edition;played;;Remi
1;Amulette de kroog;vf;Cinquieme edition;good;;Remi
1;Cadets gobelins;vf;Commander;nm;;Remi
1;Lui qui est avide;vf;Commander;nm;;Remi
1;Gomazoaire;vf;Commander;nm;;Remi
1;Ecriture celeste;vf;Commander;nm;;Remi
1;Conspirateur vedalken;vf;Commander;nm;;Remi
1;Botte de dispersion;vf;Commander;nm;;Remi
1;Recherche perilleuse;vf;Commander;nm;;Remi
1;Hussard de la cour;vf;Commander;nm;;Remi
1;Ecrasement de sort;vf;Commander;nm;;Remi
1;Voeu de devoir;vf;Commander;nm;;Remi
1;Partisan des repoussmages;vf;Commander;nm;;Remi
1;Grognard jotun;vf;Commander;nm;;Remi
1;Piege aux cobras;vf;Commander;nm;;Remi
1;Epix nourricier;vf;Commander;nm;;Remi
1;Piege a nemesis;vf;Commander;nm;;Remi
1;Carapace de nantuko;vf;Commander;nm;;Remi
1;Faucon de nuit vampire;vf;Commander;nm;;Remi
1;Ghildmage d'azorius;vf;Commander;nm;;Remi
1;Ghildmage de selesnya;vf;Commander;nm;;Remi
1;Ghildmage de golgari;vf;Commander;nm;;Remi
1;Chronarque d'izzet;vf;Commander;nm;;Remi
1;Predicatrice de selesnya;vf;Commander;nm;;Remi
1;Prisme prophetique;vf;Commander;nm;;Remi
1;Sphere armillaire;vf;Commander;nm;;Remi
1;Lingot de sombracier;vf;Commander;nm;;Remi
1;Allumage;vf;Commander;nm;;Remi
1;Echeveaux de vision;vf;Commander;nm;;Remi
1;Repulsion;vf;Commander;nm;;Remi
1;Submersion dans le tourbillon;vf;Commander;nm;;Remi
1;Murmures de l'au-dela;vf;Commander;nm;;Remi
1;Voyage vers le neant;vf;Commander;nm;;Remi
1;Moine realiste;vf;Commander;nm;;Remi
1;Araignee aiguafile;vf;Commander;nm;;Remi
1;Fertilide;vf;Commander;nm;;Remi
1;Araignee de la penombre;vf;Commander;nm;;Remi
1;Poings de ferbois;vf;Commander;nm;;Remi
1;Recluse mortelle;vf;Commander;nm;;Remi
1;Lame du destin;vf;Commander;nm;;Remi
1;Festin de piedfond;vf;Commander;nm;;Remi
1;Prairie eclatante;vf;Commander;nm;;Remi
1;Halliers tranquilles;vf;Commander;nm;;Remi
1;Steppes retirees;vf;Commander;nm;;Remi
1;Lande sterile;vf;Commander;nm;;Remi
1;Berceuse de pollen;vf;Commander;nm;;Remi
1;Curse of chaos;vo;Commander 2013;nm;;Remi
1;Malediction du chaos;vf;Commander 2013;nm;;Remi
1;Devastateur de terrains;vf;Commander 2013;nm;;Remi
1;Terra ravager;vo;Commander 2013;nm;;Remi
1;Malediction d'inertie;vf;Commander 2013;nm;;Remi
1;Planification strategique;vf;Commander 2013;nm;;Remi
1;Prosperite;vf;Commander 2013;nm;;Remi
1;Esprit devineur;vf;Commander 2013;nm;;Remi
1;Augure de bolas;vf;Commander 2013;nm;;Remi
1;Curse of the forsaken;vo;Commander 2013;nm;;Remi
1;Darksteel mutation;vo;Commander 2013;nm;;Remi
1;Krosan warchief;vo;Commander 2013;nm;;Remi
1;Phtisie;vf;Commander 2013;nm;;Remi
1;Annihilation;vf;Commander 2013;nm;;Remi
1;Horreur cagoularde;vf;Commander 2013;nm;;Remi
1;Infestation;vf;Commander 2013;nm;;Remi
1;Charme de grixis;vf;Commander 2013;nm;;Remi
1;Savage twister;vo;Commander 2013;nm;;Remi
1;Anneau solaire;vf;Commander 2013;nm;;Remi
1;Petit etau;vf;Commander 2013;nm;;Remi
1;Bottes de piedagile;vf;Commander 2013;nm;;Remi
1;Monolithe de basalte;vf;Commander 2013;nm;;Remi
1;Hull breach;vo;Commander 2013;nm;;Remi
